seed,numerRuns,rounds,outcome
5259355375162692115,4,30,loss
5259355375162692115,5,30,loss
5614603138435829632,1,40,loss
5614603138435829632,2,40,loss
5614603138435829632,3,40,loss
5614603138435829632,4,40,loss
5614603138435829632,5,40,loss
7078546651045330948,1,14,loss
7078546651045330948,2,14,loss
7078546651045330948,3,14,loss
7078546651045330948,4,14,loss
7078546651045330948,5,14,loss
4203414193377437638,1,31,loss
4203414193377437638,2,31,loss
4203414193377437638,3,31,loss
4203414193377437638,4,31,loss
4203414193377437638,5,31,loss
7052210986012844592,1,49,win
7052210986012844592,2,49,win
7052210986012844592,3,49,win
7052210986012844592,4,49,win
7052210986012844592,5,49,win
8099521352346203474,1,17,loss
8099521352346203474,2,17,loss
8099521352346203474,3,17,loss
8099521352346203474,4,17,loss
8099521352346203474,5,17,loss
2177964463733802989,1,33,win
2177964463733802989,2,33,win
2177964463733802989,3,33,win
2177964463733802989,4,33,win
2177964463733802989,5,33,win
8283757085162676899,1,32,loss
8283757085162676899,2,32,loss
8283757085162676899,3,32,loss
8283757085162676899,4,32,loss
8283757085162676899,5,32,loss
5926114903073623834,1,5,loss
5926114903073623834,2,5,loss
5926114903073623834,3,5,loss
5926114903073623834,4,5,loss
5926114903073623834,5,5,loss
6715975582749809165,1,68,win
6715975582749809165,2,68,win
6715975582749809165,3,68,win
6715975582749809165,4,68,win
6715975582749809165,5,68,win
4808522310043993205,1,28,loss
4808522310043993205,2,28,loss
4808522310043993205,3,28,loss
4808522310043993205,4,28,loss
4808522310043993205,5,28,loss
3074911234986020767,1,13,loss
3074911234986020767,2,13,loss
3074911234986020767,3,13,loss
3074911234986020767,4,13,loss
3074911234986020767,5,13,loss
1861935750778743608,1,68,loss
1861935750778743608,2,68,loss
1861935750778743608,3,68,loss
1861935750778743608,4,68,loss
1861935750778743608,5,68,loss
8391231628202227297,1,44,loss
8391231628202227297,2,44,loss
8391231628202227297,3,44,loss
8391231628202227297,4,44,loss
8391231628202227297,5,44,loss
3685152418298453569,1,16,loss
3685152418298453569,2,16,loss
3685152418298453569,3,16,loss
3685152418298453569,4,16,loss
3685152418298453569,5,16,loss
4030680248682171396,1,57,loss
4030680248682171396,2,57,loss
4030680248682171396,3,57,loss
4030680248682171396,4,57,loss
4030680248682171396,5,57,loss
497773672561607712,1,51,win
497773672561607712,2,51,win
497773672561607712,3,51,win
497773672561607712,4,51,win
497773672561607712,5,51,win
4017788196088142569,1,11,loss
4017788196088142569,2,11,loss
4017788196088142569,3,11,loss
4017788196088142569,4,11,loss
4017788196088142569,5,11,loss
8912804810303958527,1,25,loss
8912804810303958527,2,25,loss
8912804810303958527,3,25,loss
8912804810303958527,4,25,loss
8912804810303958527,5,25,loss
5928301860808396159,1,61,loss
5928301860808396159,2,61,loss
5928301860808396159,3,61,loss
5928301860808396159,4,61,loss
5928301860808396159,5,61,loss
3747767014371653983,1,79,win
3747767014371653983,2,79,win
3747767014371653983,3,79,win
3747767014371653983,4,79,win
3747767014371653983,5,79,win
6465116243887885031,1,81,loss
6465116243887885031,2,81,loss
6465116243887885031,3,81,loss
6465116243887885031,4,81,loss
6465116243887885031,5,81,loss
3368588529491555863,1,15,win
3368588529491555863,2,15,win
3368588529491555863,3,15,win
3368588529491555863,4,15,win
3368588529491555863,5,15,win
7448243572244206298,1,26,loss
7448243572244206298,2,26,loss
7448243572244206298,3,26,loss
7448243572244206298,4,26,loss
7448243572244206298,5,26,loss
2234999583805768491,1,5,loss
2234999583805768491,2,5,loss
2234999583805768491,3,5,loss
2234999583805768491,4,5,loss
2234999583805768491,5,5,loss
4919987822182511278,1,13,loss
4919987822182511278,2,13,loss
4919987822182511278,3,13,loss
4919987822182511278,4,13,loss
4919987822182511278,5,13,loss
8391125310410652047,1,50,win
8391125310410652047,2,50,win
8391125310410652047,3,50,win
8391125310410652047,4,50,win
8391125310410652047,5,50,win
6026448788145908753,1,15,loss
6026448788145908753,2,15,loss
6026448788145908753,3,15,loss
6026448788145908753,4,15,loss
6026448788145908753,5,15,loss
7008399078156051870,1,38,loss
7008399078156051870,2,38,loss
7008399078156051870,3,38,loss
7008399078156051870,4,38,loss
7008399078156051870,5,38,loss
998876414751230974,1,55,loss
998876414751230974,2,55,loss
998876414751230974,3,55,loss
998876414751230974,4,55,loss
998876414751230974,5,55,loss
9219755969823413489,1,32,loss
9219755969823413489,2,32,loss
9219755969823413489,3,32,loss
9219755969823413489,4,32,loss
9219755969823413489,5,32,loss
7470323901692522915,1,37,loss
7470323901692522915,2,37,loss
7470323901692522915,3,37,loss
7470323901692522915,4,37,loss
7470323901692522915,5,37,loss
1316973783222400683,1,24,loss
1316973783222400683,2,24,loss
1316973783222400683,3,24,loss
1316973783222400683,4,24,loss
1316973783222400683,5,24,loss
3813172487051393043,1,53,loss
3813172487051393043,2,53,loss
3813172487051393043,3,53,loss
3813172487051393043,4,53,loss
3813172487051393043,5,53,loss
456144705765251871,1,48,loss
456144705765251871,2,48,loss
456144705765251871,3,48,loss
456144705765251871,4,48,loss
456144705765251871,5,48,loss
7728372744982057427,1,31,win
7728372744982057427,2,31,win
7728372744982057427,3,31,win
7728372744982057427,4,31,win
7728372744982057427,5,31,win
7330734015633466748,1,30,loss
7330734015633466748,2,30,loss
7330734015633466748,3,30,loss
7330734015633466748,4,30,loss
7330734015633466748,5,30,loss
4137640665316853367,1,20,loss
4137640665316853367,2,20,loss
4137640665316853367,3,20,loss
4137640665316853367,4,20,loss
4137640665316853367,5,20,loss
4496883309633326929,1,29,loss
4496883309633326929,2,29,loss
4496883309633326929,3,29,loss
4496883309633326929,4,29,loss
4496883309633326929,5,29,loss
316683048990850744,1,22,loss
316683048990850744,2,22,loss
316683048990850744,3,22,loss
316683048990850744,4,22,loss
316683048990850744,5,22,loss
2043756026140771808,1,5,loss
2043756026140771808,2,5,loss
2043756026140771808,3,5,loss
2043756026140771808,4,5,loss
2043756026140771808,5,5,loss
3984627125247166950,1,25,loss
3984627125247166950,2,25,loss
3984627125247166950,3,25,loss
3984627125247166950,4,25,loss
3984627125247166950,5,25,loss
3390368921621766197,1,22,loss
3390368921621766197,2,22,loss
3390368921621766197,3,22,loss
3390368921621766197,4,22,loss
3390368921621766197,5,22,loss
3708624775545752955,1,15,loss
3708624775545752955,2,15,loss
3708624775545752955,3,15,loss
3708624775545752955,4,15,loss
3708624775545752955,5,15,loss
4026171420625408107,1,47,loss
4026171420625408107,2,47,loss
4026171420625408107,3,47,loss
4026171420625408107,4,47,loss
4026171420625408107,5,47,loss
8311311332335184850,1,34,win
8311311332335184850,2,34,win
8311311332335184850,3,34,win
8311311332335184850,4,34,win
8311311332335184850,5,34,win
6078855184690525466,1,8,loss
6078855184690525466,2,8,loss
6078855184690525466,3,8,loss
6078855184690525466,4,8,loss
6078855184690525466,5,8,loss
3085870830644022072,1,57,loss
3085870830644022072,2,57,loss
3085870830644022072,3,57,loss
3085870830644022072,4,57,loss
3085870830644022072,5,57,loss
2031447495959069779,1,36,win
2031447495959069779,2,36,win
2031447495959069779,3,36,win
2031447495959069779,4,36,win
2031447495959069779,5,36,win
2368165014199096395,1,26,loss
2368165014199096395,2,26,loss
2368165014199096395,3,26,loss
2368165014199096395,4,26,loss
2368165014199096395,5,26,loss
8085683212005835867,1,27,win
8085683212005835867,2,27,win
8085683212005835867,3,27,win
8085683212005835867,4,27,win
8085683212005835867,5,27,win
437334028482080182,1,41,win
437334028482080182,2,41,win
437334028482080182,3,41,win
437334028482080182,4,41,win
437334028482080182,5,41,win
9017884332362978617,1,16,win
9017884332362978617,2,16,win
9017884332362978617,3,16,win
9017884332362978617,4,16,win
9017884332362978617,5,16,win
104052098672101342,1,11,win
104052098672101342,2,11,win
104052098672101342,3,11,win
104052098672101342,4,11,win
104052098672101342,5,11,win
2169602674960055168,1,26,loss
2169602674960055168,2,26,loss
2169602674960055168,3,26,loss
2169602674960055168,4,26,loss
2169602674960055168,5,26,loss
3852016391952634076,1,25,loss
3852016391952634076,2,25,loss
3852016391952634076,3,25,loss
3852016391952634076,4,25,loss
3852016391952634076,5,25,loss
1348326001584764797,1,45,loss
1348326001584764797,2,45,loss
1348326001584764797,3,45,loss
1348326001584764797,4,45,loss
1348326001584764797,5,45,loss
372010290013308760,1,58,loss
372010290013308760,2,58,loss
372010290013308760,3,58,loss
372010290013308760,4,58,loss
372010290013308760,5,58,loss
5154749794494299247,1,12,loss
5154749794494299247,2,12,loss
5154749794494299247,3,12,loss
5154749794494299247,4,12,loss
5154749794494299247,5,12,loss
7153652863230404412,1,52,loss
7153652863230404412,2,52,loss
7153652863230404412,3,52,loss
7153652863230404412,4,52,loss
7153652863230404412,5,52,loss
8707114783396454321,1,25,win
8707114783396454321,2,25,win
8707114783396454321,3,25,win
8707114783396454321,4,25,win
8707114783396454321,5,25,win
3723889930843352424,1,6,loss
3723889930843352424,2,6,loss
3723889930843352424,3,6,loss
3723889930843352424,4,6,loss
3723889930843352424,5,6,loss
5598202277756361417,1,39,loss
5598202277756361417,2,39,loss
5598202277756361417,3,39,loss
5598202277756361417,4,39,loss
5598202277756361417,5,39,loss
2407308900617302601,1,41,loss
2407308900617302601,2,41,loss
2407308900617302601,3,41,loss
2407308900617302601,4,41,loss
2407308900617302601,5,41,loss
1172660903745799047,1,56,win
1172660903745799047,2,56,win
1172660903745799047,3,56,win
1172660903745799047,4,56,win
1172660903745799047,5,56,win
3849099126646780556,1,11,win
3849099126646780556,2,11,win
3849099126646780556,3,11,win
3849099126646780556,4,11,win
3849099126646780556,5,11,win
1289488978553364652,1,29,loss
1289488978553364652,2,29,loss
1289488978553364652,3,29,loss
1289488978553364652,4,29,loss
1289488978553364652,5,29,loss
3302956287817898811,1,22,loss
3302956287817898811,2,22,loss
3302956287817898811,3,22,loss
3302956287817898811,4,22,loss
3302956287817898811,5,22,loss
7320014959203820019,1,21,loss
7320014959203820019,2,21,loss
7320014959203820019,3,21,loss
7320014959203820019,4,21,loss
7320014959203820019,5,21,loss
8490349978974352730,1,11,loss
8490349978974352730,2,11,loss
8490349978974352730,3,11,loss
8490349978974352730,4,11,loss
8490349978974352730,5,11,loss
8555610807004359868,1,54,loss
8555610807004359868,2,54,loss
8555610807004359868,3,54,loss
8555610807004359868,4,54,loss
8555610807004359868,5,54,loss
2859526989691728545,1,29,loss
2859526989691728545,2,29,loss
2859526989691728545,3,29,loss
2859526989691728545,4,29,loss
2859526989691728545,5,29,loss
2194234003948505751,1,18,loss
2194234003948505751,2,18,loss
2194234003948505751,3,18,loss
2194234003948505751,4,18,loss
2194234003948505751,5,18,loss
6249892559971285773,1,9,loss
6249892559971285773,2,9,loss
6249892559971285773,3,9,loss
6249892559971285773,4,9,loss
6249892559971285773,5,9,loss
5418771448759766142,1,30,loss
5418771448759766142,2,30,loss
5418771448759766142,3,30,loss
5418771448759766142,4,30,loss
5418771448759766142,5,30,loss
627368785371782242,1,13,loss
627368785371782242,2,13,loss
627368785371782242,3,13,loss
627368785371782242,4,13,loss
627368785371782242,5,13,loss
5272708944067384239,1,17,loss
5272708944067384239,2,17,loss
5272708944067384239,3,17,loss
5272708944067384239,4,17,loss
5272708944067384239,5,17,loss
8264604652111978718,1,53,loss
8264604652111978718,2,53,loss
8264604652111978718,3,53,loss
8264604652111978718,4,53,loss
8264604652111978718,5,53,loss
3818038363544301384,1,36,win
3818038363544301384,2,36,win
3818038363544301384,3,36,win
3818038363544301384,4,36,win
3818038363544301384,5,36,win
1025797934505954687,1,14,loss
1025797934505954687,2,14,loss
1025797934505954687,3,14,loss
1025797934505954687,4,14,loss
1025797934505954687,5,14,loss
7577026574880938603,1,21,loss
7577026574880938603,2,21,loss
7577026574880938603,3,21,loss
7577026574880938603,4,21,loss
7577026574880938603,5,21,loss
569533096207296873,1,27,loss
569533096207296873,2,27,loss
569533096207296873,3,27,loss
569533096207296873,4,27,loss
569533096207296873,5,27,loss
1027198453010613535,1,69,loss
1027198453010613535,2,69,loss
1027198453010613535,3,69,loss
1027198453010613535,4,69,loss
1027198453010613535,5,69,loss
204219883636480060,1,27,loss
204219883636480060,2,27,loss
204219883636480060,3,27,loss
204219883636480060,4,27,loss
204219883636480060,5,27,loss
2424456220692901956,1,5,loss
2424456220692901956,2,5,loss
2424456220692901956,3,5,loss
2424456220692901956,4,5,loss
2424456220692901956,5,5,loss
8574569965205458462,1,23,loss
8574569965205458462,2,23,loss
8574569965205458462,3,23,loss
8574569965205458462,4,23,loss
8574569965205458462,5,23,loss
3032115082096623874,1,22,loss
3032115082096623874,2,22,loss
3032115082096623874,3,22,loss
3032115082096623874,4,22,loss
3032115082096623874,5,22,loss
8423136831639236001,1,23,win
8423136831639236001,2,23,win
8423136831639236001,3,23,win
8423136831639236001,4,23,win
8423136831639236001,5,23,win
1757020059984273583,1,12,loss
1757020059984273583,2,12,loss
1757020059984273583,3,12,loss
1757020059984273583,4,12,loss
1757020059984273583,5,12,loss
3024038827056590791,1,44,loss
3024038827056590791,2,44,loss
3024038827056590791,3,44,loss
3024038827056590791,4,44,loss
3024038827056590791,5,44,loss
6608924533577116698,1,13,loss
6608924533577116698,2,13,loss
6608924533577116698,3,13,loss
6608924533577116698,4,13,loss
6608924533577116698,5,13,loss
3266982297868986513,1,76,loss
3266982297868986513,2,76,loss
3266982297868986513,3,76,loss
3266982297868986513,4,76,loss
3266982297868986513,5,76,loss
1922362652139880045,1,21,loss
1922362652139880045,2,21,loss
1922362652139880045,3,21,loss
1922362652139880045,4,21,loss
1922362652139880045,5,21,loss
6606849993129961366,1,28,win
6606849993129961366,2,28,win
6606849993129961366,3,28,win
6606849993129961366,4,28,win
6606849993129961366,5,28,win
1698383976834669875,1,20,win
1698383976834669875,2,20,win
1698383976834669875,3,20,win
1698383976834669875,4,20,win
1698383976834669875,5,20,win
7419670523798081261,1,55,loss
7419670523798081261,2,55,loss
7419670523798081261,3,55,loss
7419670523798081261,4,55,loss
7419670523798081261,5,55,loss
702345052834625546,1,38,loss
702345052834625546,2,38,loss
702345052834625546,3,38,loss
702345052834625546,4,38,loss
702345052834625546,5,38,loss
7571782450955113162,1,9,loss
7571782450955113162,2,9,loss
7571782450955113162,3,9,loss
7571782450955113162,4,9,loss
7571782450955113162,5,9,loss
3096433971969006252,1,32,loss
3096433971969006252,2,32,loss
3096433971969006252,3,32,loss
3096433971969006252,4,32,loss
3096433971969006252,5,32,loss
3040930787446273923,1,19,loss
3040930787446273923,2,19,loss
3040930787446273923,3,19,loss
3040930787446273923,4,19,loss
3040930787446273923,5,19,loss
5244206371713591846,1,20,win
5244206371713591846,2,20,win
5244206371713591846,3,20,win
5244206371713591846,4,20,win
5244206371713591846,5,20,win
1911834513993819393,1,45,loss
1911834513993819393,2,45,loss
1911834513993819393,3,45,loss
1911834513993819393,4,45,loss
1911834513993819393,5,45,loss
3338023805538882569,1,22,loss
3338023805538882569,2,22,loss
3338023805538882569,3,22,loss
3338023805538882569,4,22,loss
3338023805538882569,5,22,loss
781186651248718351,1,19,loss
781186651248718351,2,19,loss
781186651248718351,3,19,loss
781186651248718351,4,19,loss
781186651248718351,5,19,loss
1688739741232987792,1,19,win
1688739741232987792,2,19,win
1688739741232987792,3,19,win
1688739741232987792,4,19,win
1688739741232987792,5,19,win
7696514895906127848,1,19,win
7696514895906127848,2,19,win
7696514895906127848,3,19,win
7696514895906127848,4,19,win
7696514895906127848,5,19,win
1953085515779055540,1,76,win
1953085515779055540,2,76,win
1953085515779055540,3,76,win
1953085515779055540,4,76,win
1953085515779055540,5,76,win
7160435862213977790,1,28,win
7160435862213977790,2,28,win
7160435862213977790,3,28,win
7160435862213977790,4,28,win
7160435862213977790,5,28,win
7432248022118463317,1,36,loss
7432248022118463317,2,36,loss
7432248022118463317,3,36,loss
7432248022118463317,4,36,loss
7432248022118463317,5,36,loss
2301529879617587817,1,49,win
2301529879617587817,2,49,win
2301529879617587817,3,49,win
2301529879617587817,4,49,win
2301529879617587817,5,49,win
7110507675971753399,1,67,loss
7110507675971753399,2,67,loss
7110507675971753399,3,67,loss
7110507675971753399,4,67,loss
7110507675971753399,5,67,loss
3031741023574866945,1,35,loss
3031741023574866945,2,35,loss
3031741023574866945,3,35,loss
3031741023574866945,4,35,loss
3031741023574866945,5,35,loss
2070407010925332050,1,16,loss
2070407010925332050,2,16,loss
2070407010925332050,3,16,loss
2070407010925332050,4,16,loss
2070407010925332050,5,16,loss
9087140930085127382,1,18,loss
9087140930085127382,2,18,loss
9087140930085127382,3,18,loss
9087140930085127382,4,18,loss
9087140930085127382,5,18,loss
